"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2001,2700,105,1,1,6.8,217000,0,1,0,0,0,0
2001,3900,75,1,1,6.6,122400,0,1,0,0,0,0
2001,3890,75,1,1,6.8,103026,0,1,0,0,0,0
2001,2300,101,1,0,5,250000,0,1,0,0,0,0
2001,1500,75,1,1,6.8,210000,0,1,0,0,0,0
2001,2500,75,1,1,6.6,266600,0,1,0,0,0,0
2001,1500,75,1,1,6.6,241114,0,1,0,0,0,0
2002,2990,75,1,1,6.8,192000,1,0,0,0,0,0
2002,12000,102,1,1,8,223000,1,0,0,0,0,0
2002,2950,75,1,1,6.8,95265,1,0,0,0,0,0
2002,830,75,1,1,6.6,268589,1,0,0,0,0,0
2002,3790,75,1,1,6.6,191000,1,0,0,0,0,0
2002,3400,75,1,1,6.8,72000,1,0,0,0,0,0
2002,1200,105,1,1,6.9,137000,1,0,0,0,0,0
2002,500,75,1,1,6.8,251410,1,0,0,0,0,0
2002,2200,75,1,1,6.6,189678,1,0,0,0,0,0
2002,2000,75,1,1,6.6,177500,1,0,0,0,0,0
2002,1990,101,1,0,5.4,317378,1,0,0,0,0,0
2002,2650,105,1,1,6.9,174450,1,0,0,0,0,0
2002,2990,102,0,1,8,252000,1,0,0,0,0,0
2002,1000,110,1,1,6.2,200000,1,0,0,0,0,0
2002,3490,75,1,1,6.8,178600,1,0,0,0,0,0
2002,900,110,1,1,6.2,217000,1,0,0,0,0,0
2002,1290,75,1,1,6.8,236271,1,0,0,0,0,0
2002,1990,75,1,1,6.8,155000,1,0,0,0,0,0
2002,3990,131,1,0,5.5,232000,1,0,0,0,0,0
2002,2500,105,1,1,6.9,201000,1,0,0,0,0,0
2002,3300,75,1,1,6.8,134608,1,0,0,0,0,0
2002,2500,116,1,1,8.3,255290,1,0,0,0,0,0
2002,2000,75,1,1,6.6,139660,1,0,0,0,0,0
2002,2750,105,1,1,6.9,138000,1,0,0,0,0,0
2002,1600,131,1,0,5.4,317000,1,0,0,0,0,0
2002,3500,131,1,0,6.2,360500,1,0,0,0,0,0
2002,1299,75,1,1,6.8,171961,1,0,0,0,0,0
2002,999,110,1,1,6.2,200000,1,0,0,0,0,0
2002,3600,101,1,0,5.1,188892,1,0,0,0,0,0
2002,5100,75,1,1,6.8,90000,1,0,0,0,0,0
2002,500,75,1,1,6.6,225000,1,0,0,0,0,0
2002,2100,75,1,1,6.8,139000,1,0,0,0,0,0
2002,1500,75,1,1,6.6,219000,0,0,0,1,0,0
2002,1850,75,1,1,6.8,323000,0,0,0,1,0,0
2002,4699,102,0,1,8,112000,0,0,0,1,0,0
2002,3300,102,0,1,8,133000,0,0,0,1,0,0
2002,2900,75,1,1,6.6,176940,0,0,0,1,0,0
2002,850,101,1,0,5.1,281605,0,0,0,1,0,0
2002,2250,75,1,1,6.3,181500,0,0,0,1,0,0
2002,1980,105,1,1,7.2,197144,0,0,0,1,0,0
2002,1500,75,1,1,6.6,219000,0,0,0,1,0,0
2002,1890,75,1,1,5.2,218500,0,0,1,0,0,0
2002,1600,75,1,1,6.6,245000,0,0,1,0,0,0
2002,1490,75,1,1,6.8,250300,0,0,1,0,0,0
2002,3990,102,0,1,8.4,177829,0,0,0,0,1,0
2002,750,75,1,1,6.6,240000,0,0,0,0,1,0
2002,1100,105,1,1,6.9,218000,0,0,0,0,1,0
2002,1750,105,1,1,7.2,245303,0,0,0,0,1,0
2002,3490,102,0,1,8.5,198200,0,0,0,0,1,0
2002,3950,101,1,0,6.2,208900,0,0,0,0,1,0
2002,6590,170,0,1,8.8,127000,0,0,0,0,1,0
2002,3700,131,1,0,5.2,302000,0,0,0,0,1,0
2002,1300,75,1,1,6.6,191000,0,0,0,0,1,0
2002,999,75,1,1,6.8,194191,0,0,0,0,1,0
2002,3900,116,1,1,7.8,175045,0,0,0,0,1,0
2002,6900,101,1,0,5.4,139000,0,0,0,0,1,0
2002,3990,116,1,1,7.8,218000,0,0,0,0,1,0
2002,900,75,1,1,6.6,290000,0,0,0,0,1,0
2002,5599,116,1,1,7.8,129000,0,0,0,0,1,0
2002,2500,150,1,1,7.8,316000,0,0,0,0,1,0
2002,750,75,1,1,6.6,240000,0,0,0,0,1,0
2002,1390,75,1,1,6.8,246858,0,0,0,0,1,0
2002,1999,75,1,1,6.6,203500,0,0,0,0,1,0
2002,1450,75,1,1,6.6,185000,0,0,0,0,1,0
2002,3500,150,1,1,7.8,181500,0,0,0,0,1,0
2002,700,75,1,1,6.8,220000,0,0,0,0,1,0
2002,2500,75,1,1,6.8,183890,0,1,0,0,0,0
2002,2300,75,1,1,7.6,202000,0,1,0,0,0,0
2002,5699,75,1,1,6.6,71515,0,1,0,0,0,0
2002,1500,105,1,1,7.2,200000,0,1,0,0,0,0
2002,2300,101,1,0,5.1,302000,0,1,0,0,0,0
2002,2999,116,1,1,7.9,243000,0,1,0,0,0,0
2002,1300,105,1,1,6.9,280000,0,1,0,0,0,0
2002,4950,116,1,1,9.1,142000,0,1,0,0,0,0
2002,1300,105,1,1,6.9,330000,0,1,0,0,0,0
2002,999,90,1,0,5.3,250000,0,1,0,0,0,0
2002,999,75,1,1,6.8,258000,0,1,0,0,0,0
2002,7999,131,0,0,5.2,55000,0,1,0,0,0,0
2002,4590,105,1,1,6.9,153000,0,1,0,0,0,0
2002,2350,75,1,1,6.6,156700,0,1,0,0,0,0
2002,2000,110,1,1,6.2,97594,0,1,0,0,0,0
2002,3950,75,1,1,6.8,190000,0,1,0,0,0,0
2002,1850,75,1,1,6.8,168225,0,1,0,0,0,0
2002,37890,179,1,1,8.5,19596,0,1,0,0,0,0
2002,3990,75,1,1,7,80000,0,1,0,0,0,0
2002,2850,75,1,1,6.8,148000,0,1,0,0,0,0
2002,3990,101,1,0,5.4,284784,0,1,0,0,0,0
2002,4690,102,0,1,8.4,97600,0,1,0,0,0,0
2002,2950,75,1,1,6.8,160000,0,1,0,0,0,0
2002,1999,75,1,1,6.8,197500,0,1,0,0,0,0
2002,1999,75,1,1,6.8,249000,0,1,0,0,0,0
2002,2195,75,1,1,6.6,250000,0,1,0,0,0,0
2002,2999,75,1,1,6.8,158400,0,1,0,0,0,0
2002,1700,75,1,1,6.6,220000,0,1,0,0,0,0
2002,3290,102,0,1,8.4,74324,0,1,0,0,0,0
2002,2490,102,0,1,8.1,220000,0,1,0,0,0,0
2002,3100,75,1,1,6.8,132100,0,1,0,0,0,0
2002,850,75,1,1,6.8,330859,0,1,0,0,0,0
2002,1250,75,1,1,6.6,194000,0,1,0,0,0,0
2002,1490,116,1,1,7.9,164000,0,1,0,0,0,0
2002,2500,75,1,1,6.8,89900,0,1,0,0,0,0
2002,490,101,1,0,5.2,437330,0,1,0,0,0,0
2003,2000,75,1,1,6.4,235000,1,0,0,0,0,0
2003,1400,75,1,1,6.6,230000,1,0,0,0,0,0
2003,1500,68,1,0,5.3,196850,1,0,0,0,0,0
2003,3900,101,0,0,5.4,200000,1,0,0,0,0,0
2003,3999,116,1,1,8.1,165000,1,0,0,0,0,0
2003,2200,75,1,1,6.6,173000,1,0,0,0,0,0
2003,2550,75,1,1,6.8,197000,1,0,0,0,0,0
2003,4100,101,1,0,5.4,141927,1,0,0,0,0,0
2003,1700,75,1,1,6.9,222387,1,0,0,0,0,0
2003,2999,75,1,1,6.4,114000,1,0,0,0,0,0
2003,1950,105,1,1,6.9,230000,1,0,0,0,0,0
2003,2990,75,1,1,6.6,168000,1,0,0,0,0,0
2003,1600,75,1,1,6.6,265000,1,0,0,0,0,0
2003,2650,102,0,1,8.4,178100,1,0,0,0,0,0
2003,1290,75,1,1,6.8,199952,1,0,0,0,0,0
2003,2700,75,1,1,6.8,148000,1,0,0,0,0,0
2003,4999,102,0,1,8,106426,1,0,0,0,0,0
2003,1499,75,1,1,6.8,216466,1,0,0,0,0,0
2003,3250,102,0,1,8,200000,1,0,0,0,0,0
2003,3250,101,1,0,5.1,289999,1,0,0,0,0,0
2003,5480,102,0,1,7,133200,1,0,0,0,0,0
2003,2899,75,1,1,6.6,181500,1,0,0,0,0,0
2003,2899,75,1,1,6.8,130000,1,0,0,0,0,0
2003,2500,101,1,0,5.1,250000,1,0,0,0,0,0
2003,2799,75,1,1,6.8,190592,1,0,0,0,0,0
2003,1600,105,1,1,6.9,180000,1,0,0,0,0,0
2003,600,105,1,1,6.9,153051,1,0,0,0,0,0
2003,1000,75,1,1,6.6,243500,1,0,0,0,0,0
2003,1800,101,1,0,5.4,257000,1,0,0,0,0,0
2003,2000,105,1,1,7.2,191000,1,0,0,0,0,0
2003,1199,105,1,1,6.9,240000,1,0,0,0,0,0
2003,1495,75,1,1,6.8,199980,1,0,0,0,0,0
2003,4700,105,1,1,7.2,115000,1,0,0,0,0,0
2003,1790,101,1,0,5.4,261789,1,0,0,0,0,0
2003,2300,75,1,1,6.6,97373,1,0,0,0,0,0
2003,2690,101,1,0,5.4,226000,1,0,0,0,0,0
2003,990,75,1,1,6.6,201032,1,0,0,0,0,0
2003,2990,105,1,0,5,246900,0,0,0,1,0,0
2003,3100,105,1,1,6.9,273455,0,0,0,1,0,0
2003,4800,170,1,1,9.9,217000,0,0,0,0,1,0
2003,1999,75,1,1,6.8,220000,0,0,0,0,1,0
2003,5250,101,0,0,6.6,164500,0,0,0,0,1,0
2003,5500,116,0,1,9.3,99000,0,0,0,0,1,0
2003,2000,101,1,0,5.2,320028,0,0,0,0,1,0
2003,2499,75,1,1,6.8,136549,0,0,0,0,1,0
2003,2800,105,1,1,5.1,139500,0,0,0,0,1,0
2003,2690,102,1,1,7.4,193000,0,0,0,0,1,0
2003,1800,75,1,1,6.8,178023,0,0,0,0,1,0
2003,1800,116,1,1,7.9,205000,0,0,0,0,1,0
2003,2200,75,1,1,6.6,205000,0,0,0,0,1,0
2003,2899,105,1,1,6.9,167197,0,0,0,0,1,0
2003,2399,101,1,0,5.1,322455,0,0,0,0,1,0
2003,2450,105,1,1,6.8,194991,0,0,0,0,1,0
2003,2999,105,1,1,6.9,186000,0,0,0,0,1,0
2003,1499,75,1,1,6.6,241808,0,0,0,0,1,0
2003,3490,131,0,0,5.5,244000,0,0,0,0,1,0
2003,1399,105,1,1,6.9,207700,0,0,0,0,1,0
2003,2999,75,1,1,6.8,177000,0,0,0,0,1,0
2003,2500,105,1,0,5,248444,0,0,0,0,1,0
2003,2000,75,1,1,6.6,197000,0,0,0,0,1,0
2003,2299,101,1,0,5.1,345600,0,0,0,0,1,0
2003,2999,110,1,1,5.9,178000,0,0,0,0,1,0
2003,2499,75,1,1,6.6,155000,0,0,0,0,1,0
2003,2490,116,1,1,6.4,288990,0,0,0,0,1,0
2003,2000,75,1,1,6.6,138000,0,0,0,0,1,0
2003,850,75,1,1,6.8,199000,0,0,0,0,1,0
2003,700,75,1,1,6.6,241000,0,0,0,0,1,0
2003,4850,75,1,1,6.4,69000,0,1,0,0,0,0
2003,2499,75,1,1,6.6,196000,0,1,0,0,0,0
2003,3420,75,1,1,6.6,146800,0,1,0,0,0,0
