"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"ford","Ford Focus","2018",12890,"Manual","Diesel",149000
"ford","Ford Focus","2018",16990,"Manual","Diesel",98056
"ford","Ford Focus","2018",12990,"Manual","Diesel",85900
"ford","Ford Focus","2018",13500,"Manual","Diesel",127432
"ford","Ford Focus","2018",10950,"Manual","Diesel",134150
"ford","Ford Focus","2018",16990,"Manual","Diesel",60618
"ford","Ford Focus","2018",15870,"Manual","Diesel",47634
"ford","Ford Focus","2018",14650,"Manual","Diesel",69500
"ford","Ford Focus","2018",11495,"Manual","Diesel",118000
"ford","Ford Focus","2018",15899,"Manual","Diesel",69445
"ford","Ford Focus","2018",10850,"Manual","Diesel",132800
"ford","Ford Focus","2018",21550,"Manual","Diesel",56990
"ford","Ford Focus","2018",36955,"Manual","Diesel",41500
"ford","Ford Focus","2018",24950,"Manual","Diesel",238650
"ford","Ford Focus","2018",14950,"Manual","Diesel",80872
"ford","Ford Focus","2018",14650,"Manual","Diesel",91893
"ford","Ford Focus","2018",11990,"Manual","Diesel",96500
"ford","Ford Focus","2018",11690,"Manual","Diesel",96500
"ford","Ford Focus","2018",16660,"Manual","Diesel",123900
"ford","Ford Focus","2018",15500,"Manual","Diesel",60914
"ford","Ford Focus","2018",13990,"Manual","Diesel",87000
"ford","Ford Focus","2018",26930,"Manual","Diesel",100000
"ford","Ford Focus","2018",17950,"Manual","Diesel",42000
"ford","Ford Focus","2019",37879,"Manual","Diesel",67000
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",18790,"Manual","Diesel",52000
"ford","Ford Focus","2019",14980,"Manual","Diesel",69412
"ford","Ford Focus","2019",14499,"Manual","Diesel",79999
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",23490,"Manual","Diesel",79000
"ford","Ford Focus","2019",12995,"Manual","Diesel",100000
"ford","Ford Focus","2019",22695,"Manual","Diesel",104000
"ford","Ford Focus","2019",13495,"Manual","Diesel",110000
"ford","Ford Focus","2019",13950,"Manual","Diesel",119000
"ford","Ford Focus","2019",14440,"Manual","Diesel",58749
"ford","Ford Focus","2019",20450,"Manual","Diesel",53321
"ford","Ford Focus","2019",13495,"Manual","Diesel",126000
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",19980,"Manual","Diesel",68434
"ford","Ford Focus","2019",20190,"Manual","Diesel",72919
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",10350,"Manual","Diesel",175000
"ford","Ford Focus","2019",25750,"Manual","Diesel",45772
"ford","Ford Focus","2019",15550,"Manual","Diesel",102500
"ford","Ford Focus","2019",18999,"Manual","Diesel",86000
"ford","Ford Focus","2019",18980,"Manual","Diesel",67950
"ford","Ford Focus","2019",14490,"Manual","Diesel",68000
"ford","Ford Focus","2019",15999,"Manual","Diesel",61500
