"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2006,2999,69,1,1,6.3,157900,0,1,0,0,0,0
2006,1190,69,1,1,6.5,124890,0,1,0,0,0,0
2006,2750,80,1,1,6.2,168700,0,1,0,0,0,0
2006,2700,69,1,1,6.2,85534,0,1,0,0,0,0
2006,2990,80,0,1,6.6,163000,0,1,0,0,0,0
2006,4000,69,1,1,6.2,90000,0,1,0,0,0,0
2006,3490,60,1,1,5.9,78800,0,1,0,0,0,0
2006,2800,69,1,1,6.1,220000,0,1,0,0,0,0
2006,2280,69,1,1,6.1,150200,0,1,0,0,0,0
2006,2499,60,1,1,5.9,218000,0,1,0,0,0,0
2006,4990,60,1,1,6.5,21400,0,1,0,0,0,0
2006,2900,69,1,1,6.2,85534,0,1,0,0,0,0
2006,3700,101,0,1,7.4,94000,0,1,0,0,0,0
2006,3290,80,1,1,6.2,141000,0,1,0,0,0,0
2006,1990,60,1,1,5.9,200000,0,1,0,0,0,0
2006,1700,80,1,1,6.5,259589,0,1,0,0,0,0
2006,3490,69,1,1,6.2,146400,0,1,0,0,0,0
2006,3998,80,1,1,6.2,117000,0,1,0,0,0,0
2006,1890,60,1,1,5.2,197650,0,1,0,0,0,0
2006,2790,60,1,1,6.5,164000,0,1,0,0,0,0
2006,5490,101,0,1,6.5,128000,0,1,0,0,0,0
2006,1999,68,1,0,4.5,179000,0,0,0,0,0,1
2007,1800,69,1,1,6.1,230000,1,0,0,0,0,0
2007,3450,69,1,1,6.1,123000,1,0,0,0,0,0
2007,2200,60,1,1,5.9,194850,1,0,0,0,0,0
2007,3150,60,1,1,5.9,184211,1,0,0,0,0,0
2007,1850,80,1,1,6.2,232000,1,0,0,0,0,0
2007,1950,68,1,0,4.5,232000,1,0,0,0,0,0
2007,3000,69,1,1,6.1,138000,1,0,0,0,0,0
2007,3100,60,1,1,5.9,143000,1,0,0,0,0,0
2007,1500,80,1,1,6.2,150000,1,0,0,0,0,0
2007,1700,60,1,1,5.9,238000,1,0,0,0,0,0
2007,1950,69,1,1,6.1,136533,1,0,0,0,0,0
2007,1600,69,1,1,6.1,204944,1,0,0,0,0,0
2007,2950,80,1,1,6.4,136000,1,0,0,0,0,0
2007,2499,60,1,1,5.9,126000,1,0,0,0,0,0
2007,4190,60,1,1,5.9,62090,1,0,0,0,0,0
2007,2999,101,1,1,7.1,172000,1,0,0,0,0,0
2007,2990,60,1,1,5.9,148700,1,0,0,0,0,0
2007,2450,69,1,1,6.2,147000,1,0,0,0,0,0
2007,3000,60,1,1,5.9,129000,0,0,0,1,0,0
2007,3400,60,1,1,5.9,77800,0,0,0,1,0,0
2007,3999,80,1,1,6.4,151950,0,0,0,1,0,0
2007,3350,80,1,1,6.2,138590,0,0,0,1,0,0
2007,2800,69,1,1,6.1,169000,0,0,1,0,0,0
2007,1890,60,1,1,5.9,197600,0,0,1,0,0,0
2007,1600,60,1,1,6.1,175000,0,0,0,0,1,0
2007,1450,60,1,1,5.9,183000,0,0,0,0,1,0
2007,2999,69,1,1,6.5,162800,0,0,0,0,1,0
2007,2500,69,1,1,6.1,129000,0,0,0,0,1,0
2007,1890,69,1,1,6.1,174999,0,0,0,0,1,0
2007,4900,150,1,1,7.4,228500,0,0,0,0,1,0
2007,2700,69,1,1,6.1,151000,0,0,0,0,1,0
2007,4296,60,1,1,5.9,149796,0,0,0,0,1,0
2007,1999,80,1,1,6.4,195270,0,0,0,0,1,0
2007,1800,80,1,1,6.2,156729,0,0,0,0,1,0
2007,3990,69,1,1,6.5,96000,0,0,0,0,1,0
2007,1950,60,1,1,5.9,133000,0,0,0,0,1,0
2007,2950,69,1,1,5.9,110500,0,0,0,0,1,0
2007,5690,80,1,1,6.4,54600,0,1,0,0,0,0
2007,1999,69,1,1,6.1,226000,0,1,0,0,0,0
2007,3499,60,1,1,5.9,67000,0,1,0,0,0,0
2007,1900,80,1,1,6.2,237855,0,1,0,0,0,0
2007,3200,69,1,1,6.1,138000,0,1,0,0,0,0
2007,3399,69,1,1,6.5,118000,0,1,0,0,0,0
2007,2190,69,1,1,6.1,203000,0,1,0,0,0,0
2007,2999,80,1,1,6.2,204000,0,1,0,0,0,0
2007,1600,68,1,0,4.5,160000,0,1,0,0,0,0
2007,3400,69,1,1,6.1,128000,0,1,0,0,0,0
2007,3600,80,1,1,6.2,162440,0,1,0,0,0,0
2007,2050,80,1,1,6.2,134000,0,1,0,0,0,0
2007,3400,69,1,1,6.1,116400,0,1,0,0,0,0
2007,500,60,1,1,6.1,283000,0,1,0,0,0,0
2007,3900,69,1,1,6.5,68152,0,1,0,0,0,0
2007,1200,69,1,1,6.5,116000,0,1,0,0,0,0
2007,2490,80,1,1,6.4,110000,0,1,0,0,0,0
2007,2790,68,1,0,4.5,157000,0,1,0,0,0,0
2007,3999,69,1,1,6.5,58000,0,1,0,0,0,0
2007,2950,90,1,0,4.4,185020,0,1,0,0,0,0
2007,3499,60,1,1,5.9,105000,0,1,0,0,0,0
2007,3499,75,1,1,6.1,112687,0,1,0,0,0,0
2007,2990,69,1,1,6.5,134000,0,1,0,0,0,0
2007,2300,69,1,1,6.1,126300,0,1,0,0,0,0
2007,3490,60,1,1,5.9,85298,0,1,0,0,0,0
2007,3950,69,1,1,6.1,116010,0,1,0,0,0,0
2007,3990,60,1,1,5.9,85000,0,1,0,0,0,0
2007,3490,80,1,1,6,154000,0,1,0,0,0,0
2007,2490,80,1,1,6.4,171000,0,1,0,0,0,0
2008,2900,60,1,1,5.9,186000,1,0,0,0,0,0
2008,1200,60,1,1,5.9,162200,1,0,0,0,0,0
2008,3200,60,1,1,6.1,136000,1,0,0,0,0,0
2008,1800,60,1,1,6.1,185990,1,0,0,0,0,0
2008,2250,80,1,1,6.2,114200,1,0,0,0,0,0
2008,1350,68,1,0,4.5,300000,1,0,0,0,0,0
2008,2999,60,1,1,5.9,101200,1,0,0,0,0,0
2008,2700,69,1,1,6.1,166000,1,0,0,0,0,0
2008,3600,120,1,1,7.4,185000,1,0,0,0,0,0
2008,3290,60,1,1,5.9,146000,1,0,0,0,0,0
2008,4900,80,1,1,6.2,78039,1,0,0,0,0,0
2008,5550,82,1,1,5.7,74800,1,0,0,0,0,0
2008,3390,80,1,1,6.2,110758,1,0,0,0,0,0
2008,1900,69,1,1,6.5,128000,1,0,0,0,0,0
2008,3499,69,1,1,6.1,116000,1,0,0,0,0,0
2008,1800,60,1,1,6.1,184986,1,0,0,0,0,0
2008,3700,61,1,1,5.6,140000,1,0,0,0,0,0
2008,1950,69,1,1,6.1,203000,1,0,0,0,0,0
2008,2600,69,1,1,6.1,79000,1,0,0,0,0,0
2008,5199,82,1,1,5.7,77889,1,0,0,0,0,0
2008,5499,80,1,1,6.2,140000,1,0,0,0,0,0
2008,1350,68,1,0,4.5,300000,0,0,0,1,0,0
2008,2990,80,1,1,7,160000,0,0,0,1,0,0
2008,2490,69,1,1,6.1,139000,0,0,0,1,0,0
2008,6700,82,1,1,5.7,25000,0,0,0,1,0,0
2008,3199,80,1,1,6.2,144000,0,0,0,1,0,0
2008,2000,69,1,1,6.1,141293,0,0,0,1,0,0
2008,3990,80,1,1,7,116615,0,0,0,1,0,0
2008,1600,80,1,1,6.2,283500,0,0,0,1,0,0
2008,1799,60,1,1,6.1,167485,0,0,0,1,0,0
2008,1600,80,1,1,6.5,283500,0,0,0,1,0,0
2008,2950,80,0,1,6.6,283213,0,0,0,1,0,0
2008,3490,69,1,1,6.1,114000,0,0,0,1,0,0
2008,1500,50,1,1,7.3,152400,0,0,0,1,0,0
