"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white","k_group"
2016,18000,120,0,0,3.8,60000,0,0,0,1,0,0,2
2016,13900,150,0,1,6.1,105200,0,0,0,1,0,0,3
2016,12550,150,1,1,5.6,101350,0,0,0,1,0,0,3
2016,13990,150,1,1,5.6,117936,0,0,0,1,0,0,3
2016,6850,120,1,0,3.8,186000,0,0,0,1,0,0,1
2016,17390,150,0,1,6.1,66500,0,0,0,1,0,0,2
2016,15799,150,0,1,6.1,96953,0,0,0,1,0,0,3
2016,13110,150,1,1,5.6,96316,0,0,0,1,0,0,3
2016,13500,150,1,1,5.6,94000,0,0,0,1,0,0,3
2016,15250,150,1,1,5.6,64800,0,0,0,1,0,0,2
2016,12990,101,1,1,4.8,80500,0,0,0,1,0,0,2
2016,11900,150,0,1,4.6,95000,0,0,1,0,0,0,3
2016,12990,150,0,0,4.4,128150,0,0,1,0,0,0,3
2016,12990,150,1,1,5.5,64674,0,0,1,0,0,0,2
2016,16450,150,1,0,4,137200,0,0,1,0,0,0,3
2016,8999,125,1,1,4.8,115914,0,0,1,0,0,0,3
2016,11950,125,1,1,4.7,97000,0,0,1,0,0,0,3
2016,12450,150,1,1,5.5,109689,0,0,1,0,0,0,3
2016,14491,150,0,1,5.6,17687,0,0,1,0,0,0,2
2016,12990,125,1,1,4.8,77500,0,0,1,0,0,0,2
2016,13990,150,1,1,5.5,85469,0,0,1,0,0,0,3
2016,15490,150,1,1,5.6,76393,0,0,1,0,0,0,2
2016,16400,250,1,1,6.8,99211,0,0,1,0,0,0,3
2016,12800,120,1,0,3.8,104000,0,0,1,0,0,0,3
2016,6000,101,1,1,4.8,129500,0,0,1,0,0,0,3
2016,15500,250,1,1,6.8,110000,0,0,1,0,0,0,3
2016,15490,150,1,1,5.5,93739,0,0,1,0,0,0,3
2016,16990,150,1,1,5.6,62380,0,0,1,0,0,0,2
2016,14499,120,0,0,4.2,59999,0,0,1,0,0,0,2
2016,9000,101,1,1,4.6,110000,0,0,1,0,0,0,3
2016,9960,125,1,1,4.8,104140,0,0,1,0,0,0,3
2016,11500,182,1,1,5.5,129749,0,0,0,0,1,0,3
2016,10490,125,1,1,4.8,115000,0,0,0,0,1,0,3
2016,12500,105,1,1,6,49000,0,0,0,0,1,0,2
2016,18980,250,1,1,6.8,56546,0,0,0,0,1,0,2
2016,7500,125,1,1,4.7,109000,0,0,0,0,1,0,3
2016,12500,125,1,1,4.7,35000,0,0,0,0,1,0,2
2016,7500,125,1,1,4.8,118700,0,0,0,0,1,0,3
2016,17500,185,0,0,4.2,142950,0,0,0,0,1,0,3
2016,6200,101,1,1,4.8,183000,0,0,0,0,1,0,1
2016,14499,125,1,1,4.8,30800,0,0,0,0,1,0,2
2016,9985,120,1,0,3.8,65397,0,0,0,0,1,0,2
2016,13300,182,1,1,5.6,95000,0,0,0,0,1,0,3
2016,11750,125,1,1,5.5,93900,0,0,0,0,1,0,3
2016,8999,125,1,1,4.7,49150,0,0,0,0,1,0,2
2016,10990,120,1,0,3.8,120000,0,0,0,0,1,0,3
2016,21490,250,1,1,6.8,32000,0,0,0,0,1,0,2
2016,16950,182,1,1,5.6,85000,0,0,0,0,1,0,3
2016,10990,125,1,1,5.1,81000,0,0,0,0,1,0,2
2016,12010,125,1,1,4.7,57677,0,0,0,0,1,0,2
2016,10490,150,1,1,5.5,137226,0,0,0,0,1,0,3
2016,15500,150,1,1,5.5,60100,0,0,0,0,1,0,2
2016,17890,185,1,0,4.2,84500,0,0,0,0,1,0,3
2016,8950,120,1,0,3.8,137000,0,0,0,0,1,0,3
2016,15890,150,1,1,5.6,50301,0,0,0,0,1,0,2
2016,9590,125,1,1,4.8,120000,0,0,0,0,1,0,3
2016,21999,250,1,1,6.8,64008,0,0,0,0,1,0,2
2016,44500,250,1,1,6.8,106273,0,0,0,0,1,0,3
2016,11450,250,1,1,6.8,82390,0,0,0,0,1,0,3
2016,16900,125,0,1,5.5,54300,0,0,0,0,1,0,2
2016,10500,125,1,1,5.5,90000,0,0,0,0,1,0,3
2016,13300,125,1,1,4.8,44698,0,0,0,0,1,0,2
2016,11790,101,1,1,4.6,45100,0,0,0,0,1,0,2
2016,4800,150,0,0,4.4,278000,0,0,0,0,1,0,1
2016,6990,120,1,0,3.8,288251,0,0,0,0,1,0,1
2016,17470,185,1,0,4.2,128170,0,0,0,0,1,0,3
2016,13880,120,1,0,3.8,77360,0,0,0,0,1,0,2
2016,13250,125,1,1,4.8,86178,0,0,0,0,1,0,3
2016,14900,150,1,1,5.6,88012,0,0,0,0,1,0,3
2016,10950,120,0,0,3.8,157000,0,0,0,0,1,0,3
2016,16599,182,1,1,6.1,50000,0,0,0,0,1,0,2
2016,10700,150,1,0,4.1,146023,0,0,0,0,1,0,3
2016,16000,150,0,1,6.1,94000,0,0,0,0,1,0,3
2016,8490,120,1,0,3.8,149800,0,0,0,0,1,0,3
2016,9499,185,1,0,4.2,155000,0,0,0,0,1,0,3
2016,23990,101,1,1,4.2,98000,0,0,0,0,1,0,3
2016,19480,250,1,1,6.8,171236,0,0,0,0,1,0,3
2016,20990,150,0,0,4.4,148000,0,0,0,0,1,0,3
2016,15450,120,0,0,3.8,195000,0,0,0,0,1,0,1
2016,8995,101,1,1,4.8,123000,0,0,0,0,1,0,3
2016,12100,182,1,1,5.6,133000,0,0,0,0,1,0,3
2016,12890,120,0,0,3.8,68000,0,0,0,0,1,0,2
2016,15900,120,1,0,3.8,66000,0,0,0,0,1,0,2
2016,11230,125,1,1,4.8,92940,0,0,0,0,1,0,3
2016,15250,185,1,0,4.2,135000,0,0,0,0,1,0,3
2016,14800,150,1,1,5.6,61000,0,0,0,0,1,0,2
2016,12890,120,0,0,3.8,77000,0,0,0,0,1,0,2
2016,16590,150,1,1,5.6,48428,0,0,0,0,1,0,2
2016,19990,101,1,1,4.8,88000,0,0,0,0,1,0,3
2016,17900,120,0,0,3.8,183900,0,0,0,0,1,0,1
2016,12999,101,1,1,4.8,97200,0,0,0,0,1,0,3
2016,12400,125,1,1,4.8,83500,0,0,0,0,1,0,3
2016,12990,125,1,1,4.8,82000,0,0,0,0,1,0,3
2016,13990,125,1,1,4.8,43318,0,0,0,0,1,0,2
2016,14990,150,1,1,5.6,80000,0,0,0,0,1,0,2
2016,6900,101,1,1,4.6,195000,0,0,0,0,1,0,1
2016,16490,182,0,1,6.1,48500,0,1,0,0,0,0,2
2016,10985,105,1,0,3.4,79500,0,1,0,0,0,0,2
2016,9690,101,1,1,4.8,90000,0,1,0,0,0,0,3
2016,14990,125,1,1,4.8,60936,0,1,0,0,0,0,2
2016,11999,101,1,1,4.6,14900,0,1,0,0,0,0,2
2016,7500,120,0,0,3.8,274000,0,1,0,0,0,0,1
2016,15990,150,0,1,6.1,37500,0,1,0,0,0,0,2
2016,11400,120,1,0,3.8,99600,0,1,0,0,0,0,3
2016,9900,120,0,0,3.8,143300,0,1,0,0,0,0,3
2016,8500,120,1,0,3.8,136884,0,1,0,0,0,0,3
2016,9899,120,1,0,3.8,143000,0,1,0,0,0,0,3
2016,14499,150,1,0,4.1,98500,0,1,0,0,0,0,3
2016,17490,101,1,1,4.6,79400,0,1,0,0,0,0,2
2016,12950,125,0,1,5.5,65108,0,1,0,0,0,0,2
2016,12980,125,1,1,4.7,26160,0,1,0,0,0,0,2
2016,9250,120,1,0,3.8,85941,0,1,0,0,0,0,3
2016,14990,120,0,0,3.8,24000,0,1,0,0,0,0,2
2016,14289,125,1,1,4.7,89711,0,1,0,0,0,0,3
2016,15990,150,0,1,6.1,69000,0,1,0,0,0,0,2
2016,11950,150,0,0,4.4,136850,0,1,0,0,0,0,3
2016,10985,105,1,0,3.4,100000,0,1,0,0,0,0,3
2016,8250,120,0,0,3.8,196000,0,1,0,0,0,0,1
2016,14580,125,0,1,5.5,54081,0,1,0,0,0,0,2
2016,10599,150,1,1,5.6,127000,0,1,0,0,0,0,3
2016,11830,125,1,1,4.7,62567,0,1,0,0,0,0,2
2016,16650,182,0,1,6.1,73100,0,1,0,0,0,0,2
2016,9200,120,1,0,3.8,150000,0,1,0,0,0,0,3
2016,10500,150,0,0,4.4,183000,0,1,0,0,0,0,1
2016,13530,150,1,1,5.6,96622,0,1,0,0,0,0,3
2016,11290,125,1,1,4.8,110388,0,1,0,0,0,0,3
2016,7700,120,1,0,3.8,224000,0,1,0,0,0,0,1
2016,13530,150,1,1,5.6,96622,0,1,0,0,0,0,3
2016,9499,120,1,0,3.8,146000,0,1,0,0,0,0,3
2016,12998,125,1,1,4.9,61000,0,1,0,0,0,0,2
2016,11450,125,1,1,4.8,108816,0,1,0,0,0,0,3
2016,8888,150,0,0,4.4,181034,0,1,0,0,0,0,1
2016,7000,150,1,1,5.6,141000,0,1,0,0,0,0,3
2016,7990,150,1,0,4.1,297454,0,1,0,0,0,0,1
2016,11685,125,1,1,4.8,92233,0,1,0,0,0,0,3
2016,11990,125,1,1,4.8,125000,0,1,0,0,0,0,3
2016,9980,125,1,1,4.8,99300,0,1,0,0,0,0,3
2016,12900,125,1,1,4.8,84835,0,1,0,0,0,0,3
2016,7500,105,1,0,3.4,151000,0,1,0,0,0,0,3
2016,9499,120,1,0,3.8,175800,0,1,0,0,0,0,3
2016,15890,182,1,1,5.6,67210,0,0,0,0,0,1,2
2016,9200,101,1,1,4.3,47000,0,0,0,0,0,1,2
2016,7300,101,1,1,4.8,135000,0,0,0,0,0,1,3
2016,10800,150,0,0,5.4,149400,0,0,0,0,0,1,3
2016,4700,120,1,0,3.8,299452,0,0,0,0,0,1,1
2016,11990,125,1,1,4.8,84479,0,0,0,0,0,1,3
2016,12999,150,1,0,4.1,114000,0,0,0,0,0,1,3
2016,14000,150,1,1,6.1,82966,0,0,0,0,0,1,3
2016,17980,150,1,1,5.5,50900,0,0,0,0,0,1,2
2016,10550,101,1,1,4.8,57465,0,0,0,0,0,1,2
2016,13990,150,1,1,5.6,77800,0,0,0,0,0,1,2
2016,31950,349,1,1,7.7,87517,0,0,0,0,0,1,3
2016,12760,125,1,1,4.7,57336,0,0,0,0,0,1,2
2016,12990,150,1,0,4,99864,0,0,0,0,0,1,3
2016,14500,120,0,0,4.2,93338,0,0,0,0,0,1,3
2016,11890,105,1,0,3.4,89956,0,0,0,0,0,1,3
2016,11890,105,1,0,3.4,89020,0,0,0,0,0,1,3
2016,12199,120,1,0,3.8,89000,0,0,0,0,0,1,3
2016,8990,101,1,1,4.8,94500,0,0,0,0,0,1,3
2016,13990,150,0,0,4.4,133498,0,0,0,0,0,1,3
2016,12900,150,0,0,4.4,130505,0,0,0,0,0,1,3
2016,10800,125,1,1,4.7,132601,0,0,0,0,0,1,3
2016,12889,101,1,1,4.8,58975,0,0,0,0,0,1,2
2016,7995,120,1,0,3.8,181500,0,0,0,0,0,1,1
2016,7995,120,1,0,3.8,181500,0,0,0,0,0,1,1
2016,11900,101,1,1,4.6,46530,0,0,0,0,0,1,2
2016,15990,250,1,1,6.8,126000,0,0,0,0,0,1,3
2016,5600,120,1,0,3.8,331000,0,0,0,0,0,1,1
2016,10300,101,1,1,4.8,96000,0,0,0,0,0,1,3
2016,13300,150,1,1,5.6,115128,0,0,0,0,0,1,3
2016,13850,125,1,1,4.8,82391,0,0,0,0,0,1,3
2016,14690,101,1,1,4.8,56331,0,0,0,0,0,1,2
2016,9990,150,1,1,5.6,147677,0,0,0,0,0,1,3
2016,11990,125,1,1,4.8,98941,0,0,0,0,0,1,3
2016,15999,150,1,0,4,122500,0,0,0,0,0,1,3
2016,10990,120,1,0,3.8,124650,0,0,0,0,0,1,3
2016,16390,150,0,1,6.1,98350,0,0,0,0,0,1,3
2016,15490,150,1,1,5.6,86759,0,0,0,0,0,1,3
2016,7999,150,1,0,4.4,269000,0,0,0,0,0,1,1
2017,29990,349,1,1,7.7,102224,1,0,0,0,0,0,3
2017,14890,150,1,1,5.5,52923,1,0,0,0,0,0,2
2017,13220,105,1,1,5.9,32088,1,0,0,0,0,0,2
2017,20990,250,1,1,6.8,33169,1,0,0,0,0,0,2
2017,15950,150,0,1,6.1,105966,1,0,0,0,0,0,3
2017,10500,86,1,1,5.9,37976,1,0,0,0,0,0,2
2017,9987,120,1,0,3.8,139878,1,0,0,0,0,0,3
2017,11944,125,1,1,4.8,94434,1,0,0,0,0,0,3
2017,31800,349,1,1,7.7,69500,1,0,0,0,0,0,2
2017,7990,120,0,0,3.8,184000,1,0,0,0,0,0,1
2017,37999,349,1,1,7.7,62000,1,0,0,0,0,0,2
2017,12999,150,0,1,6.1,38916,1,0,0,0,0,0,2
2017,8790,150,1,0,3.7,172000,1,0,0,0,0,0,3
2017,17990,182,1,1,5.5,79751,1,0,0,0,0,0,2
2017,12800,120,1,0,3.8,108000,1,0,0,0,0,0,3
2017,13900,150,1,1,5.5,76580,1,0,0,0,0,0,2
2017,13890,120,1,0,3.8,70000,1,0,0,0,0,0,2
2017,32980,349,1,1,7.7,53850,1,0,0,0,0,0,2
2017,9850,86,1,1,5.9,49322,1,0,0,0,0,0,2
2017,8990,125,1,1,4.7,135055,1,0,0,0,0,0,3
2017,13395,120,0,0,3.8,68000,1,0,0,0,0,0,2
2017,13780,182,1,1,5.6,117000,1,0,0,0,0,0,3
2017,20990,250,1,1,6.8,64877,1,0,0,0,0,0,2
2017,16880,182,1,1,5.6,37150,1,0,0,0,0,0,2
2017,16500,250,1,1,6.8,120000,1,0,0,0,0,0,3
2017,5900,150,1,0,4,280000,1,0,0,0,0,0,1
2017,11799,150,0,0,4.4,129950,1,0,0,0,0,0,3
2017,33990,349,1,1,7.7,85000,1,0,0,0,0,0,3
2017,20990,182,0,1,6.1,71525,1,0,0,0,0,0,2
2017,18900,250,1,1,6.8,94000,1,0,0,0,0,0,3
2017,18900,250,1,1,6.8,74000,1,0,0,0,0,0,2
2017,8650,125,1,1,4.8,175000,1,0,0,0,0,0,3
2017,14690,120,1,0,3.8,68551,1,0,0,0,0,0,2
2017,9999,95,1,0,3.8,100000,1,0,0,0,0,0,3
2017,11450,125,1,1,4.8,99525,1,0,0,0,0,0,3
2017,14990,101,1,1,4.8,74709,1,0,0,0,0,0,2
2017,9190,95,1,0,3.8,144454,1,0,0,0,0,0,3
2017,12980,105,1,0,3.4,93165,1,0,0,0,0,0,3
2017,12490,125,1,1,4.8,104500,1,0,0,0,0,0,3
2017,11790,125,1,1,4.8,117500,1,0,0,0,0,0,3
2017,11911,120,0,0,3.8,149996,1,0,0,0,0,0,3
2017,9150,95,1,0,3.8,144300,1,0,0,0,0,0,3
2017,9900,120,1,0,3.8,178000,1,0,0,0,0,0,1
2017,11570,101,1,1,4.8,78059,1,0,0,0,0,0,2
2017,34999,349,1,1,7.7,43000,0,0,0,1,0,0,2
2017,47000,349,1,1,7.7,108000,0,0,0,1,0,0,3
2017,31990,349,1,1,7.7,81250,0,0,0,1,0,0,2
2017,13900,150,1,1,5.6,108000,0,0,0,1,0,0,3
2017,17900,150,0,1,6.1,50500,0,0,0,1,0,0,2
2017,12990,101,1,1,4.8,74950,0,0,0,1,0,0,2
2017,11900,125,1,1,4.8,84485,0,0,0,1,0,0,3
2017,13999,349,1,1,7.7,47500,0,0,0,1,0,0,2
2017,16490,250,1,1,6.8,120000,0,0,0,1,0,0,3
2017,15500,150,1,1,5.6,55800,0,0,0,1,0,0,2
2017,14000,120,1,0,3.8,87500,0,0,0,1,0,0,3
2017,29900,349,1,1,7.7,71000,0,0,0,1,0,0,2
2017,10999,150,1,1,5.5,117000,0,0,0,1,0,0,3
2017,8900,101,1,1,4.6,87831,0,0,0,1,0,0,3
2017,17300,185,1,0,4.2,81500,0,0,0,1,0,0,2
2017,34000,349,1,1,7.7,45000,0,0,0,1,0,0,2
2017,10000,105,1,0,3.4,143000,0,0,0,1,0,0,3
2017,14640,125,0,1,5.5,50649,0,0,0,1,0,0,2
2017,16490,150,1,1,5.6,64562,0,0,0,1,0,0,2
2017,11990,125,1,1,4.7,99972,0,0,0,1,0,0,3
2017,17980,182,1,1,5.5,52853,0,0,0,1,0,0,2
2017,19770,182,1,1,5.6,62700,0,0,0,1,0,0,2
2017,7600,101,1,1,4.6,149000,0,0,0,1,0,0,3
2017,9790,150,1,0,4,179850,0,0,0,1,0,0,1
2017,19450,185,0,0,4.6,118850,0,0,0,1,0,0,3
2017,13999,150,0,0,4.4,111016,0,0,0,1,0,0,3
2017,15990,150,0,1,6.1,62000,0,0,0,1,0,0,2
2017,9999,120,0,0,3.8,142000,0,0,0,1,0,0,3
2017,14990,101,1,1,4.6,32110,0,0,0,1,0,0,2
2017,7650,120,1,0,3.8,185647,0,0,0,1,0,0,1
2017,12900,120,0,0,3.8,133000,0,0,0,1,0,0,3
2017,16990,150,1,1,5.6,82279,0,0,0,1,0,0,3
2017,11400,105,1,0,3.4,115600,0,0,0,1,0,0,3
2017,15490,125,1,1,4.8,58410,0,0,0,1,0,0,2
2017,11460,120,1,0,3.8,91830,0,0,0,1,0,0,3
2017,34600,349,1,1,7.7,46270,0,0,0,1,0,0,2
2017,11450,125,1,1,4.8,99939,0,0,0,1,0,0,3
2017,20990,182,0,1,5.6,66722,0,0,0,1,0,0,2
2017,16990,150,0,0,4.4,53500,0,0,0,1,0,0,2
2017,9350,120,0,0,3.8,161300,0,0,0,1,0,0,3
2017,12680,125,1,1,4.7,103833,0,0,0,1,0,0,3
2017,20500,185,1,0,4.2,49000,0,0,0,1,0,0,2
2017,10800,125,1,1,4.8,142000,0,0,0,1,0,0,3
2017,15450,150,0,1,6.1,113000,0,0,0,1,0,0,3
2017,20990,86,1,1,6,110000,0,0,0,1,0,0,3
2017,19990,182,0,1,6.1,58000,0,0,0,1,0,0,2
2017,15300,125,1,1,4.8,69150,0,0,0,1,0,0,2
2017,11950,101,1,1,4.8,55950,0,0,0,1,0,0,2
2017,17900,120,1,0,3.8,74700,0,0,0,1,0,0,2
2017,10490,120,1,0,3.8,197412,0,0,0,1,0,0,1
2017,17000,125,0,1,5.5,87700,0,0,0,1,0,0,3
2017,11999,101,1,1,4.6,102761,0,0,0,1,0,0,3
2017,13130,125,1,1,4.8,67958,0,0,0,1,0,0,2
2017,17390,125,0,1,5.5,64500,0,0,0,1,0,0,2
2017,14890,125,1,1,4.7,94100,0,0,0,1,0,0,3
2017,13290,125,1,1,5.5,87000,0,0,1,0,0,0,3
2017,14900,125,0,1,4.7,73500,0,0,1,0,0,0,2
2017,18450,150,0,1,6.1,35700,0,0,1,0,0,0,2
2017,17480,182,1,1,5.6,72214,0,0,1,0,0,0,2
2017,12990,120,0,0,3.8,126545,0,0,1,0,0,0,3
2017,15495,125,1,1,4.8,66950,0,0,1,0,0,0,2
2017,14000,125,0,1,5.5,74800,0,0,1,0,0,0,2
2017,12490,125,1,1,4.8,140934,0,0,1,0,0,0,3
2017,25690,101,1,1,4.8,60385,0,0,1,0,0,0,2
2017,23470,125,0,1,5.5,77451,0,0,1,0,0,0,2
2017,16500,250,1,1,6.8,121000,0,0,1,0,0,0,3
2017,14900,182,0,1,6.1,96000,0,0,1,0,0,0,3
2017,11990,125,1,1,4.7,110000,0,0,1,0,0,0,3
2017,14900,150,0,0,4.4,102000,0,0,1,0,0,0,3
2017,14590,150,1,1,5.6,89680,0,0,1,0,0,0,3
2017,13599,150,1,1,5.6,87000,0,0,1,0,0,0,3
2017,15790,150,1,1,5.5,84395,0,0,1,0,0,0,3
2017,13990,182,1,1,5.6,110417,0,0,1,0,0,0,3
2017,10590,150,1,1,5.6,90000,0,0,1,0,0,0,3
2017,15990,125,1,1,4.7,17250,0,0,1,0,0,0,2
2017,38300,182,1,1,5.5,76400,0,0,1,0,0,0,2
2017,14490,101,1,1,4.6,89650,0,0,1,0,0,0,3
2017,15900,150,1,1,5.6,69900,0,0,1,0,0,0,2
2017,17390,150,0,1,6.1,60622,0,0,1,0,0,0,2
2017,18100,150,1,1,5.6,53800,0,0,1,0,0,0,2
2017,6950,120,1,0,3.8,313827,0,0,1,0,0,0,1
2017,18090,150,1,1,5.6,50119,0,0,1,0,0,0,2
2017,8700,120,1,0,3.8,155900,0,0,0,0,1,0,3
2017,19695,150,0,1,6.1,40569,0,0,0,0,1,0,2
2017,32500,349,1,1,7.7,53000,0,0,0,0,1,0,2
2017,13290,125,1,1,4.8,41850,0,0,0,0,1,0,2
2017,12950,120,1,0,3.8,83000,0,0,0,0,1,0,3
2017,15150,125,1,1,4.8,30200,0,0,0,0,1,0,2
2017,17750,182,0,1,6.1,60501,0,0,0,0,1,0,2
2017,9950,95,1,0,3.8,125000,0,0,0,0,1,0,3
2017,19980,250,1,1,6.8,89310,0,0,0,0,1,0,3
2017,19970,250,1,1,6.8,82873,0,0,0,0,1,0,3
2017,7589,150,0,0,4.4,248786,0,0,0,0,1,0,1
2017,23690,125,1,1,4.7,60200,0,0,0,0,1,0,2
2017,28030,349,1,1,7.7,83773,0,0,0,0,1,0,3
2017,14499,125,1,1,4.7,110834,0,0,0,0,1,0,3
2017,34950,349,1,1,7.7,37866,0,0,0,0,1,0,2
2017,22493,250,1,1,6.8,47388,0,0,0,0,1,0,2
2017,15280,125,1,1,4.7,48760,0,0,0,0,1,0,2
2017,11550,150,0,0,4.4,132600,0,0,0,0,1,0,3
2017,14999,150,1,1,5.6,65055,0,0,0,0,1,0,2
2017,21498,250,1,1,6.8,64000,0,0,0,0,1,0,2
2017,19990,250,1,1,6.8,38000,0,0,0,0,1,0,2
2017,13299,120,1,0,3.8,36000,0,0,0,0,1,0,2
2017,19990,250,1,1,6.8,63000,0,0,0,0,1,0,2
2017,11900,150,0,0,4.4,155000,0,0,0,0,1,0,3
2017,14990,125,1,1,4.7,47000,0,0,0,0,1,0,2
2017,15990,140,1,1,5,72778,0,0,0,0,1,0,2
2017,26900,95,1,0,3.8,111308,0,0,0,0,1,0,3
2017,15250,125,0,1,4.8,34540,0,0,0,0,1,0,2
2017,24890,125,1,1,4.8,41093,0,0,0,0,1,0,2
2017,20990,150,1,1,5.6,97000,0,0,0,0,1,0,3
2017,23490,120,1,0,3.8,160000,0,0,0,0,1,0,3
2017,16390,182,1,1,5.6,71250,0,0,0,0,1,0,2
2017,11500,150,1,0,4.4,124000,0,0,0,0,1,0,3
2017,14900,120,0,0,3.8,49300,0,0,0,0,1,0,2
2017,9999,150,1,1,5.5,113000,0,0,0,0,1,0,3
2017,18400,182,0,1,6.1,75000,0,0,0,0,1,0,2
2017,13790,150,1,1,5.5,45569,0,0,0,0,1,0,2
2017,17999,150,1,1,5.5,46414,0,0,0,0,1,0,2
2017,10999,182,1,1,5.6,40413,0,0,0,0,1,0,2
2017,37800,250,1,1,6.8,106500,0,0,0,0,1,0,3
2017,11890,125,1,1,4.8,109869,0,0,0,0,1,0,3
2017,29480,349,1,1,7.7,110700,0,0,0,0,1,0,3
2017,13800,125,1,1,4.8,56000,0,0,0,0,1,0,2
2017,21499,250,1,1,6.8,81555,0,0,0,0,1,0,2
2017,10300,125,0,1,5.5,82840,0,0,0,0,1,0,3
2017,37460,182,1,1,5.9,80119,0,0,0,0,1,0,2
2017,8999,120,1,0,3.8,168520,0,0,0,0,1,0,3
2017,7980,150,1,0,4,269000,0,0,0,0,1,0,1
2017,11500,125,1,1,4.8,94000,0,0,0,0,1,0,3
2017,15899,150,1,1,5.6,69590,0,0,0,0,1,0,2
2017,15979,150,1,1,5.6,95300,0,0,0,0,1,0,3
2017,21999,250,1,1,6.8,75968,0,0,0,0,1,0,2
2017,14000,125,1,1,4.8,89566,0,0,0,0,1,0,3
2017,21990,250,1,1,6.8,94275,0,0,0,0,1,0,3
2017,12999,120,1,0,3.8,79700,0,0,0,0,1,0,2
2017,14988,150,1,1,5.6,102350,0,0,0,0,1,0,3
2017,24270,185,1,0,4.2,120000,0,0,0,0,1,0,3
2017,14988,150,1,1,5.6,102350,0,0,0,0,1,0,3
2017,16899,150,1,0,4,62984,0,0,0,0,1,0,2
2017,14900,120,1,0,3.8,110000,0,0,0,0,1,0,3
2017,14988,150,1,1,5.6,102350,0,0,0,0,1,0,3
2017,13490,125,1,1,4.8,76120,0,0,0,0,1,0,2
2017,15900,140,1,1,5,52400,0,0,0,0,1,0,2
2017,15000,150,1,0,4,103500,0,0,0,0,1,0,3
2017,14890,140,1,1,5,99500,0,0,0,0,1,0,3
2017,19790,182,0,1,6.1,52179,0,0,0,0,1,0,2
2017,13670,125,1,1,4.8,52500,0,0,0,0,1,0,2
2017,18999,120,0,0,3.8,143000,0,0,0,0,1,0,3
2017,26990,120,1,0,3.8,164070,0,0,0,0,1,0,3
2017,14988,150,1,1,5.6,102350,0,0,0,0,1,0,3
2017,15499,140,1,1,5,78500,0,0,0,0,1,0,2
2017,12900,120,0,0,3.8,129511,0,0,0,0,1,0,3
2017,14988,150,1,1,5.6,102350,0,0,0,0,1,0,3
2017,13850,125,1,1,4.8,84897,0,0,0,0,1,0,3
2017,16995,150,1,1,5.6,70900,0,0,0,0,1,0,2
2017,13399,150,1,0,4,133300,0,0,0,0,1,0,3
2017,16990,150,0,1,6.1,94300,0,0,0,0,1,0,3
2017,12410,120,1,0,3.8,139300,0,0,0,0,1,0,3
2017,12899,120,0,0,3.8,130000,0,0,0,0,1,0,3
2017,14990,95,1,0,3.8,44000,0,0,0,0,1,0,2
2017,18995,150,0,1,6.1,48426,0,0,0,0,1,0,2
2017,13200,120,1,0,3.8,87000,0,0,0,0,1,0,3
2017,11499,120,1,0,3.8,106200,0,1,0,0,0,0,3
2017,11250,120,1,0,3.8,90000,0,1,0,0,0,0,3
2017,12990,125,1,1,4.8,71100,0,1,0,0,0,0,2
2017,12390,125,1,1,4.7,81980,0,1,0,0,0,0,3
2017,11840,150,1,1,5.6,107893,0,1,0,0,0,0,3
2017,9490,101,1,1,4.6,8849,0,1,0,0,0,0,2
2017,20990,150,0,1,6.1,86000,0,1,0,0,0,0,3
2017,16900,250,1,1,6.8,72580,0,1,0,0,0,0,2
2017,12980,101,1,1,4.6,28000,0,1,0,0,0,0,2
2017,12980,101,1,1,4.6,28000,0,1,0,0,0,0,2
2017,9950,120,0,0,3.8,145980,0,1,0,0,0,0,3
2017,9000,120,1,0,3.8,151600,0,1,0,0,0,0,3
2017,13750,125,0,1,5.5,92854,0,1,0,0,0,0,3
2017,12479,120,1,0,3.8,62500,0,1,0,0,0,0,2
2017,11790,105,1,0,3.4,96557,0,1,0,0,0,0,3
2017,15095,150,1,0,4,131500,0,1,0,0,0,0,3
2017,9849,120,1,0,3.8,35700,0,1,0,0,0,0,2
2017,9999,120,1,0,3.8,131000,0,1,0,0,0,0,3
2017,13490,101,1,1,4.6,31500,0,1,0,0,0,0,2
2017,12750,150,1,0,4,155205,0,1,0,0,0,0,3
2017,13980,120,1,0,3.8,66450,0,1,0,0,0,0,2
2017,11380,120,1,0,3.8,135500,0,1,0,0,0,0,3
2017,10990,120,0,0,3.8,159734,0,1,0,0,0,0,3
2017,9950,101,1,1,4.8,118000,0,1,0,0,0,0,3
2017,11890,101,1,1,4.6,90000,0,1,0,0,0,0,3
2017,17000,185,1,0,4.2,98000,0,1,0,0,0,0,3
2017,14990,125,1,1,4.8,76235,0,1,0,0,0,0,2
2017,9299,86,1,1,6,100850,0,1,0,0,0,0,3
2017,13500,120,1,0,3.8,95000,0,1,0,0,0,0,3
2017,9500,120,1,0,3.8,168000,0,1,0,0,0,0,3
2017,12850,101,1,1,4.6,47559,0,1,0,0,0,0,2
2017,11499,120,1,0,3.8,118000,0,1,0,0,0,0,3
2017,7999,150,1,0,4,204000,0,1,0,0,0,0,1
2017,21490,250,1,1,6.8,72552,0,1,0,0,0,0,2
2017,17950,125,0,1,5.5,23000,0,1,0,0,0,0,2
