연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
5440,8,2828,남위례,하차,2022-10,25721
5441,1,150,서울역,승차,2022-11,163229
5442,1,150,서울역,하차,2022-11,156577
5443,1,151,시청,승차,2022-11,80343
5444,1,151,시청,하차,2022-11,79464
5445,1,152,종각,승차,2022-11,118148
5446,1,152,종각,하차,2022-11,109978
5447,1,153,종로3가,승차,2022-11,261023
5448,1,153,종로3가,하차,2022-11,240332
5449,1,154,종로5가,승차,2022-11,213096
5450,1,154,종로5가,하차,2022-11,204440
5451,1,155,동대문,승차,2022-11,99967
5452,1,155,동대문,하차,2022-11,99687
5453,1,156,신설동,승차,2022-11,100572
5454,1,156,신설동,하차,2022-11,96972
5455,1,157,제기동,승차,2022-11,238011
5456,1,157,제기동,하차,2022-11,256509
5457,1,158,청량리(서울시립대입구),승차,2022-11,216298
5458,1,158,청량리(서울시립대입구),하차,2022-11,220985
5459,1,159,동묘앞,승차,2022-11,128183
5460,1,159,동묘앞,하차,2022-11,131335
5461,2,201,시청,승차,2022-11,49698
5462,2,201,시청,하차,2022-11,44559
5463,2,202,을지로입구,승차,2022-11,83617
5464,2,202,을지로입구,하차,2022-11,77412
5465,2,203,을지로3가,승차,2022-11,66469
5466,2,203,을지로3가,하차,2022-11,65440
5467,2,204,을지로4가,승차,2022-11,70237
5468,2,204,을지로4가,하차,2022-11,69483
5469,2,205,동대문역사문화공원(DDP),승차,2022-11,46279
5470,2,205,동대문역사문화공원(DDP),하차,2022-11,50279
5471,2,206,신당,승차,2022-11,79118
5472,2,206,신당,하차,2022-11,80782
5473,2,207,상왕십리,승차,2022-11,53199
5474,2,207,상왕십리,하차,2022-11,54430
5475,2,208,왕십리(성동구청),승차,2022-11,41846
5476,2,208,왕십리(성동구청),하차,2022-11,36902
5477,2,209,한양대,승차,2022-11,10905
5478,2,209,한양대,하차,2022-11,11676
5479,2,210,뚝섬,승차,2022-11,47322
5480,2,210,뚝섬,하차,2022-11,48198
5481,2,211,성수,승차,2022-11,77845
5482,2,211,성수,하차,2022-11,78973
5483,2,212,건대입구,승차,2022-11,74619
5484,2,212,건대입구,하차,2022-11,77365
5485,2,213,구의(광진구청),승차,2022-11,85288
5486,2,213,구의(광진구청),하차,2022-11,87189
5487,2,214,강변(동서울터미널),승차,2022-11,103728
5488,2,214,강변(동서울터미널),하차,2022-11,101775
5489,2,215,잠실나루,승차,2022-11,75487
5490,2,215,잠실나루,하차,2022-11,75732
5491,2,216,잠실(송파구청),승차,2022-11,167298
5492,2,216,잠실(송파구청),하차,2022-11,158519
5493,2,217,잠실새내,승차,2022-11,98452
5494,2,217,잠실새내,하차,2022-11,98337
5495,2,218,종합운동장,승차,2022-11,45856
5496,2,218,종합운동장,하차,2022-11,48436
5497,2,219,삼성(무역센터),승차,2022-11,99659
5498,2,219,삼성(무역센터),하차,2022-11,91970
5499,2,220,선릉,승차,2022-11,192585
5500,2,220,선릉,하차,2022-11,169562
5501,2,221,역삼,승차,2022-11,120375
5502,2,221,역삼,하차,2022-11,122596
5503,2,222,강남,승차,2022-11,131739
5504,2,222,강남,하차,2022-11,115261
5505,2,223,교대(법원.검찰청),승차,2022-11,140004
5506,2,223,교대(법원.검찰청),하차,2022-11,158895
5507,2,224,서초,승차,2022-11,78275
5508,2,224,서초,하차,2022-11,77246
5509,2,225,방배,승차,2022-11,66285
5510,2,225,방배,하차,2022-11,65904
5511,2,226,사당,승차,2022-11,178083
5512,2,226,사당,하차,2022-11,172780
5513,2,227,낙성대(강감찬),승차,2022-11,88930
5514,2,227,낙성대(강감찬),하차,2022-11,90599
5515,2,228,서울대입구(관악구청),승차,2022-11,147201
5516,2,228,서울대입구(관악구청),하차,2022-11,139647
5517,2,229,봉천,승차,2022-11,121286
5518,2,229,봉천,하차,2022-11,122452
5519,2,230,신림,승차,2022-11,162367
5520,2,230,신림,하차,2022-11,162050
5521,2,231,신대방,승차,2022-11,101328
5522,2,231,신대방,하차,2022-11,103993
5523,2,232,구로디지털단지,승차,2022-11,149204
5524,2,232,구로디지털단지,하차,2022-11,150391
5525,2,233,대림(구로구청),승차,2022-11,104245
5526,2,233,대림(구로구청),하차,2022-11,108537
5527,2,234,신도림,승차,2022-11,168943
5528,2,234,신도림,하차,2022-11,158524
5529,2,235,문래,승차,2022-11,72083
5530,2,235,문래,하차,2022-11,72388
5531,2,236,영등포구청,승차,2022-11,79731
5532,2,236,영등포구청,하차,2022-11,79223
5533,2,237,당산,승차,2022-11,48911
5534,2,237,당산,하차,2022-11,54494
5535,2,238,합정,승차,2022-11,57820
5536,2,238,합정,하차,2022-11,58207
5537,2,239,홍대입구,승차,2022-11,75719
5538,2,239,홍대입구,하차,2022-11,72596
5539,2,240,신촌,승차,2022-11,100240
5540,2,240,신촌,하차,2022-11,99969
5541,2,241,이대,승차,2022-11,40817
5542,2,241,이대,하차,2022-11,42111
5543,2,242,아현,승차,2022-11,53787
5544,2,242,아현,하차,2022-11,53464
5545,2,243,충정로(경기대입구),승차,2022-11,39925
5546,2,243,충정로(경기대입구),하차,2022-11,39719
5547,2,244,용답,승차,2022-11,14725
5548,2,244,용답,하차,2022-11,14764
5549,2,245,신답,승차,2022-11,8353
5550,2,245,신답,하차,2022-11,9094
5551,2,246,신설동,승차,2022-11,26610
5552,2,246,신설동,하차,2022-11,27923
5553,2,247,도림천,승차,2022-11,7482
5554,2,247,도림천,하차,2022-11,8125
5555,2,248,양천구청,승차,2022-11,43239
5556,2,248,양천구청,하차,2022-11,43940
5557,2,249,신정네거리,승차,2022-11,60134
5558,2,249,신정네거리,하차,2022-11,61683
5559,2,250,용두(동대문구청),승차,2022-11,19673
5560,2,250,용두(동대문구청),하차,2022-11,20778
5561,3,309,지축,승차,2022-11,25381
5562,3,309,지축,하차,2022-11,24473
5563,3,310,구파발,승차,2022-11,101669
5564,3,310,구파발,하차,2022-11,98291
5565,3,311,연신내,승차,2022-11,218180
5566,3,311,연신내,하차,2022-11,212121
5567,3,312,불광,승차,2022-11,119279
5568,3,312,불광,하차,2022-11,132101
5569,3,313,녹번,승차,2022-11,67482
5570,3,313,녹번,하차,2022-11,66496
5571,3,314,홍제,승차,2022-11,123069
5572,3,314,홍제,하차,2022-11,120980
5573,3,315,무악재,승차,2022-11,26740
5574,3,315,무악재,하차,2022-11,29417
5575,3,316,독립문,승차,2022-11,58957
5576,3,316,독립문,하차,2022-11,59212
5577,3,317,경복궁(정부서울청사),승차,2022-11,89430
5578,3,317,경복궁(정부서울청사),하차,2022-11,93398
5579,3,318,안국,승차,2022-11,96332
5580,3,318,안국,하차,2022-11,99665
5581,3,319,종로3가,승차,2022-11,48886
5582,3,319,종로3가,하차,2022-11,54439
5583,3,320,을지로3가,승차,2022-11,43555
5584,3,320,을지로3가,하차,2022-11,40604
5585,3,322,동대입구,승차,2022-11,36427
5586,3,322,동대입구,하차,2022-11,42279
5587,3,323,약수,승차,2022-11,70446
5588,3,323,약수,하차,2022-11,66447
5589,3,324,금호,승차,2022-11,46865
5590,3,324,금호,하차,2022-11,45891
5591,3,325,옥수,승차,2022-11,53767
5592,3,325,옥수,하차,2022-11,54355
5593,3,326,압구정,승차,2022-11,126310
5594,3,326,압구정,하차,2022-11,125392
5595,3,327,신사,승차,2022-11,61342
5596,3,327,신사,하차,2022-11,59314
5597,3,328,잠원,승차,2022-11,27933
5598,3,328,잠원,하차,2022-11,26994
5599,3,329,고속터미널,승차,2022-11,167631
5600,3,329,고속터미널,하차,2022-11,160714
5601,3,330,교대(법원.검찰청),승차,2022-11,66258
5602,3,330,교대(법원.검찰청),하차,2022-11,40050
5603,3,331,남부터미널(예술의전당),승차,2022-11,107804
5604,3,331,남부터미널(예술의전당),하차,2022-11,109447
5605,3,332,양재(서초구청),승차,2022-11,132765
5606,3,332,양재(서초구청),하차,2022-11,133332
5607,3,333,매봉,승차,2022-11,58730
5608,3,333,매봉,하차,2022-11,54734
5609,3,334,도곡,승차,2022-11,21792
5610,3,334,도곡,하차,2022-11,20657
5611,3,335,대치,승차,2022-11,60125
5612,3,335,대치,하차,2022-11,57808
5613,3,336,학여울,승차,2022-11,14730
5614,3,336,학여울,하차,2022-11,14871
5615,3,337,대청,승차,2022-11,49557
5616,3,337,대청,하차,2022-11,48092
5617,3,338,일원,승차,2022-11,56934
5618,3,338,일원,하차,2022-11,57298
5619,3,339,수서,승차,2022-11,90282
5620,3,339,수서,하차,2022-11,89544
5621,3,340,가락시장,승차,2022-11,68540
5622,3,340,가락시장,하차,2022-11,67340
5623,3,341,경찰병원,승차,2022-11,36656
5624,3,341,경찰병원,하차,2022-11,37741
5625,3,342,오금,승차,2022-11,26253
5626,3,342,오금,하차,2022-11,25461
5627,4,409,당고개,승차,2022-11,61394
5628,4,409,당고개,하차,2022-11,60902
5629,4,410,상계,승차,2022-11,98147
5630,4,410,상계,하차,2022-11,97218
5631,4,411,노원,승차,2022-11,76137
5632,4,411,노원,하차,2022-11,75208
5633,4,412,창동,승차,2022-11,169633
5634,4,412,창동,하차,2022-11,175607
5635,4,413,쌍문,승차,2022-11,141265
5636,4,413,쌍문,하차,2022-11,140169
5637,4,414,수유(강북구청),승차,2022-11,156062
5638,4,414,수유(강북구청),하차,2022-11,156236
5639,4,415,미아(서울사이버대학),승차,2022-11,92236
5640,4,415,미아(서울사이버대학),하차,2022-11,94247
5641,4,416,미아사거리,승차,2022-11,149553
5642,4,416,미아사거리,하차,2022-11,150270
5643,4,417,길음,승차,2022-11,101953
5644,4,417,길음,하차,2022-11,103123
5645,4,418,성신여대입구(돈암),승차,2022-11,72703
5646,4,418,성신여대입구(돈암),하차,2022-11,70524
5647,4,419,한성대입구(삼선교),승차,2022-11,64324
5648,4,419,한성대입구(삼선교),하차,2022-11,63779
5649,4,420,혜화,승차,2022-11,109083
5650,4,420,혜화,하차,2022-11,109727
5651,4,421,동대문,승차,2022-11,125275
5652,4,421,동대문,하차,2022-11,122362
5653,4,422,동대문역사문화공원(DDP),승차,2022-11,48617
5654,4,422,동대문역사문화공원(DDP),하차,2022-11,43505
5655,4,423,충무로,승차,2022-11,99136
5656,4,423,충무로,하차,2022-11,101003
5657,4,424,명동,승차,2022-11,61151
5658,4,424,명동,하차,2022-11,62570
5659,4,425,회현(남대문시장),승차,2022-11,166341
5660,4,425,회현(남대문시장),하차,2022-11,164298
5661,4,426,서울역,승차,2022-11,31495
5662,4,426,서울역,하차,2022-11,41865
5663,4,427,숙대입구(갈월),승차,2022-11,43888
5664,4,427,숙대입구(갈월),하차,2022-11,41113
5665,4,428,삼각지,승차,2022-11,21256
5666,4,428,삼각지,하차,2022-11,22997
5667,4,429,신용산,승차,2022-11,43284
5668,4,429,신용산,하차,2022-11,43020
5669,4,430,이촌(국립중앙박물관),승차,2022-11,46135
5670,4,430,이촌(국립중앙박물관),하차,2022-11,48424
5671,4,431,동작(현충원),승차,2022-11,12805
5672,4,431,동작(현충원),하차,2022-11,12839
5673,4,432,총신대입구(이수),승차,2022-11,134759
5674,4,432,총신대입구(이수),하차,2022-11,142052
5675,4,433,사당,승차,2022-11,85313
5676,4,433,사당,하차,2022-11,85878
5677,4,434,남태령,승차,2022-11,7650
5678,4,434,남태령,하차,2022-11,7075
5679,5,2511,방화,승차,2022-11,41709
5680,5,2511,방화,하차,2022-11,40832
5681,5,2512,개화산,승차,2022-11,31213
5682,5,2512,개화산,하차,2022-11,31781
5683,5,2513,김포공항,승차,2022-11,26772
5684,5,2513,김포공항,하차,2022-11,29903
5685,5,2514,송정,승차,2022-11,41297
5686,5,2514,송정,하차,2022-11,40114
5687,5,2515,마곡,승차,2022-11,32958
5688,5,2515,마곡,하차,2022-11,32310
5689,5,2516,발산,승차,2022-11,79122
5690,5,2516,발산,하차,2022-11,76471
5691,5,2517,우장산,승차,2022-11,79545
5692,5,2517,우장산,하차,2022-11,82570
5693,5,2518,화곡,승차,2022-11,120335
5694,5,2518,화곡,하차,2022-11,116203
5695,5,2519,까치산,승차,2022-11,132902
5696,5,2519,까치산,하차,2022-11,133787
5697,5,2520,신정(은행정),승차,2022-11,53628
5698,5,2520,신정(은행정),하차,2022-11,52383
5699,5,2521,목동,승차,2022-11,69710
5700,5,2521,목동,하차,2022-11,70870
5701,5,2522,오목교(목동운동장앞),승차,2022-11,72161
5702,5,2522,오목교(목동운동장앞),하차,2022-11,72111
5703,5,2523,양평,승차,2022-11,23251
5704,5,2523,양평,하차,2022-11,22940
5705,5,2524,영등포구청,승차,2022-11,17099
5706,5,2524,영등포구청,하차,2022-11,16914
5707,5,2525,영등포시장,승차,2022-11,61537
5708,5,2525,영등포시장,하차,2022-11,63445
5709,5,2526,신길,승차,2022-11,9345
5710,5,2526,신길,하차,2022-11,9810
5711,5,2527,여의도,승차,2022-11,43671
5712,5,2527,여의도,하차,2022-11,41481
5713,5,2528,여의나루,승차,2022-11,23963
5714,5,2528,여의나루,하차,2022-11,23452
5715,5,2529,마포,승차,2022-11,53318
5716,5,2529,마포,하차,2022-11,52908
5717,5,2530,공덕,승차,2022-11,39742
5718,5,2530,공덕,하차,2022-11,37024
5719,5,2531,애오개,승차,2022-11,31910
5720,5,2531,애오개,하차,2022-11,31182
5721,5,2532,충정로(경기대입구),승차,2022-11,11544
5722,5,2532,충정로(경기대입구),하차,2022-11,12055
5723,5,2533,서대문,승차,2022-11,54698
5724,5,2533,서대문,하차,2022-11,51199
5725,5,2534,광화문(세종문화회관),승차,2022-11,73572
5726,5,2534,광화문(세종문화회관),하차,2022-11,70889
5727,5,2535,종로3가,승차,2022-11,81963
5728,5,2535,종로3가,하차,2022-11,85039
5729,5,2536,을지로4가,승차,2022-11,37512
5730,5,2536,을지로4가,하차,2022-11,36938
5731,5,2537,동대문역사문화공원(DDP),승차,2022-11,7170
5732,5,2537,동대문역사문화공원(DDP),하차,2022-11,8061
5733,5,2538,청구,승차,2022-11,21597
5734,5,2538,청구,하차,2022-11,17492
5735,5,2539,신금호,승차,2022-11,32008
5736,5,2539,신금호,하차,2022-11,36502
5737,5,2540,행당,승차,2022-11,43357
5738,5,2540,행당,하차,2022-11,39340
5739,5,2541,왕십리(성동구청),승차,2022-11,19266
5740,5,2541,왕십리(성동구청),하차,2022-11,19280
5741,5,2542,마장,승차,2022-11,34953
5742,5,2542,마장,하차,2022-11,34196
5743,5,2543,답십리,승차,2022-11,68761
5744,5,2543,답십리,하차,2022-11,65846
5745,5,2544,장한평,승차,2022-11,75755
5746,5,2544,장한평,하차,2022-11,76757
5747,5,2545,군자(능동),승차,2022-11,33348
5748,5,2545,군자(능동),하차,2022-11,35416
5749,5,2546,아차산(어린이대공원후문),승차,2022-11,82897
5750,5,2546,아차산(어린이대공원후문),하차,2022-11,81319
5751,5,2547,광나루(장신대),승차,2022-11,63307
5752,5,2547,광나루(장신대),하차,2022-11,62354
5753,5,2548,천호(풍납토성),승차,2022-11,110335
5754,5,2548,천호(풍납토성),하차,2022-11,114721
5755,5,2549,강동,승차,2022-11,91144
5756,5,2549,강동,하차,2022-11,89957
5757,5,2550,길동,승차,2022-11,61825
5758,5,2550,길동,하차,2022-11,63645
5759,5,2551,굽은다리(강동구민회관앞),승차,2022-11,62628
5760,5,2551,굽은다리(강동구민회관앞),하차,2022-11,58113
5761,5,2552,명일,승차,2022-11,61476
5762,5,2552,명일,하차,2022-11,64615
5763,5,2553,고덕,승차,2022-11,63431
5764,5,2553,고덕,하차,2022-11,63363
5765,5,2554,상일동,승차,2022-11,77874
5766,5,2554,상일동,하차,2022-11,76040
5767,5,2555,둔촌동,승차,2022-11,53735
5768,5,2555,둔촌동,하차,2022-11,54226
5769,5,2556,올림픽공원(한국체대),승차,2022-11,34387
5770,5,2556,올림픽공원(한국체대),하차,2022-11,30901
5771,5,2557,방이,승차,2022-11,40541
5772,5,2557,방이,하차,2022-11,40676
5773,5,2558,오금,승차,2022-11,17434
5774,5,2558,오금,하차,2022-11,16868
5775,5,2559,개롱,승차,2022-11,40600
5776,5,2559,개롱,하차,2022-11,42569
5777,5,2560,거여,승차,2022-11,51390
5778,5,2560,거여,하차,2022-11,50419
5779,5,2561,마천,승차,2022-11,46894
5780,5,2561,마천,하차,2022-11,48962
5781,5,2562,강일,승차,2022-11,31888
5782,5,2562,강일,하차,2022-11,30504
5783,5,2563,미사,승차,2022-11,65811
5784,5,2563,미사,하차,2022-11,66318
5785,5,2564,하남풍산,승차,2022-11,22646
5786,5,2564,하남풍산,하차,2022-11,22454
5787,5,2565,하남시청(덕풍·신장),승차,2022-11,56784
5788,5,2565,하남시청(덕풍·신장),하차,2022-11,57742
5789,5,2566,하남검단산,승차,2022-11,42384
5790,5,2566,하남검단산,하차,2022-11,42153
5791,6,2611,응암,승차,2022-11,96495
5792,6,2611,응암,하차,2022-11,96389
5793,6,2612,역촌,승차,2022-11,26602
5794,6,2612,역촌,하차,2022-11,26233
5795,6,2613,불광,승차,2022-11,33452
5796,6,2613,불광,하차,2022-11,27162
5797,6,2614,독바위,승차,2022-11,16318
5798,6,2614,독바위,하차,2022-11,20887
5799,6,2616,구산,승차,2022-11,42383
5800,6,2616,구산,하차,2022-11,45332
5801,6,2617,새절(신사),승차,2022-11,72151
5802,6,2617,새절(신사),하차,2022-11,73119
5803,6,2618,증산(명지대앞),승차,2022-11,59059
5804,6,2618,증산(명지대앞),하차,2022-11,59965
5805,6,2619,디지털미디어시티,승차,2022-11,48869
5806,6,2619,디지털미디어시티,하차,2022-11,50022
5807,6,2620,월드컵경기장(성산),승차,2022-11,53037
5808,6,2620,월드컵경기장(성산),하차,2022-11,52833
5809,6,2621,마포구청,승차,2022-11,62995
5810,6,2621,마포구청,하차,2022-11,56833
5811,6,2622,망원,승차,2022-11,68921
5812,6,2622,망원,하차,2022-11,71624
5813,6,2623,합정,승차,2022-11,34349
5814,6,2623,합정,하차,2022-11,32047
5815,6,2624,상수,승차,2022-11,18490
5816,6,2624,상수,하차,2022-11,18818
5817,6,2625,광흥창(서강),승차,2022-11,43024
5818,6,2625,광흥창(서강),하차,2022-11,42499
5819,6,2626,대흥(서강대앞),승차,2022-11,41873
5820,6,2626,대흥(서강대앞),하차,2022-11,41785
5821,6,2627,공덕,승차,2022-11,64869
5822,6,2627,공덕,하차,2022-11,60822
