"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Yaris","2013","8700","Manual","Petrol",85000
"toyota","Toyota Yaris","2013","7650","Manual","Petrol",73000
"toyota","Toyota Yaris","2013","6200","Manual","Petrol",136000
"toyota","Toyota Yaris","2013","9499","Manual","Petrol",64571
"toyota","Toyota Yaris","2013","7999","Manual","Petrol",50000
"toyota","Toyota Yaris","2013","9390","Manual","Petrol",66500
"toyota","Toyota Yaris","2013","8990","Manual","Petrol",64050
"toyota","Toyota Yaris","2013","9950","Manual","Petrol",96000
"toyota","Toyota Yaris","2013","6950","Manual","Petrol",117000
"toyota","Toyota Yaris","2013","7000","Manual","Petrol",111426
"toyota","Toyota Yaris","2013","7790","Manual","Petrol",84990
"toyota","Toyota Yaris","2013","4000","Manual","Petrol",163000
"toyota","Toyota Yaris","2013","7000","Manual","Petrol",76000
"toyota","Toyota Yaris","2013","9980","Manual","Petrol",67968
"toyota","Toyota Yaris","2013","7990","Manual","Petrol",149000
"toyota","Toyota Yaris","2013","9980","Manual","Petrol",105780
"toyota","Toyota Yaris","2013","5400","Manual","Petrol",160000
"toyota","Toyota Yaris","2013","9000","Manual","Petrol",125000
"toyota","Toyota Yaris","2013","9782","Manual","Petrol",63900
"toyota","Toyota Yaris","2013","9250","Manual","Petrol",84400
"toyota","Toyota Yaris","2014","10390","Manual","Petrol",93144
"toyota","Toyota Yaris","2014","6890","Manual","Petrol",166200
"toyota","Toyota Yaris","2014","6999","Manual","Petrol",215000
"toyota","Toyota Yaris","2014","8900","Manual","Petrol",63959
"toyota","Toyota Yaris","2014","8390","Manual","Petrol",118000
"toyota","Toyota Yaris","2014","10800","Manual","Petrol",69000
"toyota","Toyota Yaris","2014","8390","Manual","Petrol",61775
"toyota","Toyota Yaris","2014","6950","Manual","Petrol",82000
"toyota","Toyota Yaris","2014","7999","Manual","Petrol",78500
"toyota","Toyota Yaris","2014","7299","Manual","Petrol",116000
"toyota","Toyota Yaris","2014","8890","Manual","Petrol",76353
"toyota","Toyota Yaris","2014","8250","Manual","Petrol",94080
"toyota","Toyota Yaris","2014","8000","Manual","Petrol",118000
"toyota","Toyota Yaris","2014","7400","Manual","Petrol",139847
"toyota","Toyota Yaris","2014","9380","Manual","Petrol",115000
"toyota","Toyota Yaris","2014","7000","Manual","Petrol",119640
"toyota","Toyota Yaris","2015","13290","Manual","Petrol",44614
"toyota","Toyota Yaris","2015","9900","Manual","Petrol",88787
"toyota","Toyota Yaris","2015","8650","Manual","Petrol",94510
"toyota","Toyota Yaris","2015","8590","Manual","Petrol",61000
"toyota","Toyota Yaris","2015","7500","Manual","Petrol",143000
"toyota","Toyota Yaris","2015","11990","Manual","Petrol",28753
"toyota","Toyota Yaris","2015","8990","Manual","Petrol",63194
"toyota","Toyota Yaris","2015","9500","Manual","Petrol",95000
"toyota","Toyota Yaris","2015","10350","Manual","Petrol",83000
"toyota","Toyota Yaris","2015","8450","Manual","Petrol",76000
"toyota","Toyota Yaris","2015","9860","Manual","Petrol",26145
"toyota","Toyota Yaris","2016","11998","Manual","Petrol",53300
"toyota","Toyota Yaris","2016","13490","Manual","Petrol",77603
"toyota","Toyota Yaris","2016","9449","Manual","Petrol",124547
"toyota","Toyota Yaris","2016","10990","Manual","Petrol",54980
"toyota","Toyota Yaris","2016","11444","Manual","Petrol",51248
"toyota","Toyota Yaris","2016","12290","Manual","Petrol",52300
"toyota","Toyota Yaris","2016","13500","Manual","Petrol",38287
"toyota","Toyota Yaris","2016","11490","Manual","Petrol",76600
"toyota","Toyota Yaris","2016","7990","Manual","Petrol",101900
"toyota","Toyota Yaris","2016","11900","Manual","Petrol",29611
"toyota","Toyota Yaris","2016","10200","Manual","Petrol",56000
"toyota","Toyota Yaris","2016","11700","Manual","Petrol",42000
"toyota","Toyota Yaris","2016","10990","Manual","Petrol",83744
"toyota","Toyota Yaris","2016","8490","Manual","Petrol",104900
"toyota","Toyota Yaris","2016","11999","Manual","Petrol",75840
"toyota","Toyota Yaris","2016","9980","Manual","Petrol",110000
"toyota","Toyota Yaris","2016","8599","Manual","Petrol",76000
"toyota","Toyota Yaris","2017","11790","Manual","Petrol",47974
"toyota","Toyota Yaris","2017","11450","Manual","Petrol",45000
"toyota","Toyota Yaris","2017","11980","Manual","Petrol",95222
"toyota","Toyota Yaris","2017","13999","Manual","Petrol",32153
"toyota","Toyota Yaris","2017","14650","Manual","Petrol",52900
"toyota","Toyota Yaris","2017","11450","Manual","Petrol",68772
"toyota","Toyota Yaris","2017","12490","Manual","Petrol",73985
"toyota","Toyota Yaris","2017","13490","Manual","Petrol",72110
"toyota","Toyota Yaris","2017","11800","Manual","Petrol",43000
"toyota","Toyota Yaris","2017","11900","Manual","Petrol",79000
"toyota","Toyota Yaris","2017","11330","Manual","Petrol",35000
"toyota","Toyota Yaris","2017","9990","Manual","Petrol",49570
"toyota","Toyota Yaris","2017","11700","Manual","Petrol",40000
"toyota","Toyota Yaris","2017","10880","Manual","Petrol",119050
"toyota","Toyota Yaris","2017","10800","Manual","Petrol",32100
"toyota","Toyota Yaris","2017","12900","Manual","Petrol",31000
"toyota","Toyota Yaris","2017","11500","Manual","Petrol",48718
"toyota","Toyota Yaris","2017","13990","Manual","Petrol",19850
"toyota","Toyota Yaris","2017","7900","Manual","Petrol",90000
"toyota","Toyota Yaris","2017","23850","Manual","Petrol",19274
"toyota","Toyota Yaris","2017","14990","Manual","Petrol",22558
"toyota","Toyota Yaris","2017","12200","Manual","Petrol",29000
"toyota","Toyota Yaris","2018","14450","Manual","Petrol",23641
"toyota","Toyota Yaris","2018","10490","Manual","Petrol",58098
"toyota","Toyota Yaris","2018","10490","Manual","Petrol",64554
"toyota","Toyota Yaris","2018","10490","Manual","Petrol",61628
"toyota","Toyota Yaris","2018","10990","Manual","Petrol",51193
"toyota","Toyota Yaris","2018","11490","Manual","Petrol",41763
"toyota","Toyota Yaris","2018","11490","Manual","Petrol",41380
"toyota","Toyota Yaris","2018","13500","Manual","Petrol",30350
"toyota","Toyota Yaris","2018","15990","Manual","Petrol",26300
"toyota","Toyota Yaris","2018","11490","Manual","Petrol",66900
"toyota","Toyota Yaris","2018","10989","Manual","Petrol",75900
"toyota","Toyota Yaris","2018","11490","Manual","Petrol",50216
"toyota","Toyota Yaris","2018","14990","Manual","Petrol",15709
"toyota","Toyota Yaris","2018","11690","Manual","Petrol",56307
"toyota","Toyota Yaris","2018","14000","Manual","Petrol",39000
"toyota","Toyota Yaris","2018","15555","Manual","Petrol",23364
"toyota","Toyota Yaris","2018","13590","Manual","Petrol",71300
"toyota","Toyota Yaris","2018","23790","Manual","Petrol",43700
"toyota","Toyota Yaris","2018","26680","Manual","Petrol",85500
"toyota","Toyota Yaris","2018","11790","Manual","Petrol",27100
"toyota","Toyota Yaris","2018","13499","Manual","Petrol",56400
"toyota","Toyota Yaris","2018","9950","Manual","Petrol",25000
"toyota","Toyota Yaris","2018","14450","Manual","Petrol",47400
"toyota","Toyota Yaris","2018","11480","Manual","Petrol",81000
"toyota","Toyota Yaris","2018","13850","Manual","Petrol",42100
"toyota","Toyota Yaris","2018","14890","Manual","Petrol",44900
"toyota","Toyota Yaris","2018","14290","Manual","Petrol",41900
"toyota","Toyota Yaris","2018","10990","Manual","Petrol",44415
"toyota","Toyota Yaris","2018","10890","Manual","Petrol",59555
"toyota","Toyota Yaris","2018","12500","Manual","Petrol",39000
"toyota","Toyota Yaris","2018","11490","Manual","Petrol",58819
"toyota","Toyota Yaris","2018","13900","Manual","Petrol",35800
"toyota","Toyota Yaris","2018","13900","Manual","Petrol",35800
"toyota","Toyota Yaris","2018","11990","Manual","Petrol",66851
"toyota","Toyota Yaris","2018","13900","Manual","Petrol",35800
"toyota","Toyota Yaris","2018","13900","Manual","Petrol",35800
"toyota","Toyota Yaris","2018","24500","Manual","Petrol",20000
"toyota","Toyota Yaris","2018","21987","Manual","Petrol",41200
"toyota","Toyota Yaris","2018","29990","Manual","Petrol",5900
"toyota","Toyota Yaris","2018","10490","Manual","Petrol",48188
"toyota","Toyota Yaris","2018","14500","Manual","Petrol",67000
"toyota","Toyota Yaris","2018","28990","Manual","Petrol",6000
"toyota","Toyota Yaris","2018","9499","Manual","Petrol",62583
"toyota","Toyota Yaris","2018","11900","Manual","Petrol",29856
"toyota","Toyota Yaris","2018","12490","Manual","Petrol",58000
"toyota","Toyota Yaris","2018","11175","Manual","Petrol",44052
"toyota","Toyota Yaris","2018","20500","Manual","Petrol",44052
"toyota","Toyota Yaris","2018","13290","Manual","Petrol",69900
"toyota","Toyota Yaris","2018","11990","Manual","Petrol",47091
"toyota","Toyota Yaris","2018","12500","Manual","Petrol",66000
"toyota","Toyota Yaris","2019","12750","Manual","Petrol",96806
"toyota","Toyota Yaris","2019","13589","Manual","Petrol",52800
"toyota","Toyota Yaris","2019","15490","Manual","Petrol",23100
"toyota","Toyota Yaris","2019","15390","Manual","Petrol",44025
"toyota","Toyota Yaris","2019","14500","Manual","Petrol",74700
"toyota","Toyota Yaris","2019","14500","Manual","Petrol",74700
"toyota","Toyota Yaris","2019","14990","Manual","Petrol",28380
"toyota","Toyota Yaris","2019","14990","Manual","Petrol",28380
"toyota","Toyota Yaris","2019","15990","Manual","Petrol",21895
"toyota","Toyota Yaris","2019","15500","Manual","Petrol",12000
"toyota","Toyota Yaris","2019","15790","Manual","Petrol",34230
"toyota","Toyota Yaris","2019","15280","Manual","Petrol",23573
"toyota","Toyota Yaris","2019","13990","Manual","Petrol",39538
"toyota","Toyota Yaris","2019","13699","Manual","Petrol",47300
"toyota","Toyota Yaris","2019","33880","Manual","Petrol",20101
"toyota","Toyota Yaris","2019","34890","Manual","Petrol",35700
"toyota","Toyota Yaris","2019","12450","Manual","Petrol",46350
"toyota","Toyota Yaris","2019","11990","Manual","Petrol",67880
"toyota","Toyota Yaris","2019","13990","Manual","Petrol",54000
"toyota","Toyota Yaris","2019","12790","Manual","Petrol",39650
"toyota","Toyota Yaris","2019","12990","Manual","Petrol",47265
"toyota","Toyota Yaris","2019","14390","Manual","Petrol",77220
"toyota","Toyota Yaris","2019","14290","Manual","Petrol",33060
"toyota","Toyota Yaris","2019","10980","Manual","Petrol",60600
"toyota","Toyota Yaris","2019","13000","Manual","Petrol",28598
"toyota","Toyota Yaris","2019","15370","Manual","Petrol",76147
"toyota","Toyota Yaris","2019","15370","Manual","Petrol",76147
"toyota","Toyota Yaris","2019","12699","Manual","Petrol",83200
"toyota","Toyota Yaris","2019","14493","Manual","Petrol",23100
"toyota","Toyota Yaris","2019","13490","Manual","Petrol",17392
"toyota","Toyota Yaris","2019","15790","Manual","Petrol",14525
"toyota","Toyota Yaris","2019","15490","Manual","Petrol",18500
"toyota","Toyota Yaris","2019","13890","Manual","Petrol",19893
"toyota","Toyota Yaris","2019","14340","Manual","Petrol",30000
"toyota","Toyota Yaris","2019","13885","Manual","Petrol",52000
"toyota","Toyota Yaris","2019","14390","Manual","Petrol",32084
