"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Proace",1,"32590","Manual","Diesel",10
"toyota","Toyota Proace",1,"48930","Automatic","Diesel",40
"toyota","Toyota Proace",1,"59950","Automatic","Diesel",5
"toyota","Toyota Proace",1,"54890","Automatic","Diesel",5
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"54490","Automatic","Diesel",10
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"66990","Automatic","Diesel",50
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"28490","Manual","Diesel",5
"toyota","Toyota Proace",1,"59950","Automatic","Diesel",5
"toyota","Toyota Proace",1,"36288","Manual","Diesel",10
"toyota","Toyota Proace",1,"59890","Automatic","Diesel",10
"toyota","Toyota Proace",1,"54490","Automatic","Diesel",10
"toyota","Toyota Proace",1,"27390","Manual","Petrol",5
